GATHERING_CENTER,WELL_NAME,TEST_DATE_TIME,PUMP_MANUFACTURER,PUMP_SERIES_NAME,PUMP_MODEL,CANONICAL_MODEL,NUMBER_OF_STAGES,INSTALL_TOP_DEPTH_FT,CUMULATIVE_RUN_LIFE_DAYS,DAYS_FROM_INSTALLATION,PIP_PSIG,PDP_PSIG,DELTA_P_PSI,WHP_PSIG,WHT_DEG_F,FREQUENCY_HZ,SPEED_RATIO_RF,WATER_CUT_PCT,RESERVOIR_FORMATION,WATER_SALINITY_PPM,WATER_SG,FLUID_GRADIENT_PSI_FT,STAGE_DYNAMIC_HEAD_FT,NORMALIZED_HEAD_60HZ_FT,B_O_RBSTB,B_LIQ_RBSTB,RS_SCFBBL,Q_DOWNHOLE_RBPD,RAW_DOWNHOLE_ERROR_BPD,RAW_DOWNHOLE_PE_PCT,ACTUAL_LIQUID_RATE_STBD,Q_PURE_RAW_STBD,Q_PURE_SURF_STBD,RESIDUAL_ERROR_BPD,PERCENT_ERROR_PCT,ABS_PERCENT_ERROR_MAPE,BIAS_DIRECTION,QC_PASS_TELEMETRY,QC_PASS_POSITIVE_LIFT,QC_PASS_MIN_LIFT,QC_PASS_MIN_FREQ,QC_PASS_WATER_CUT,QC_5_GATES_PASS,IS_ACTIVE_CURRENT_RUN,QUALIFIED_5QC_CLEAN_ACTIVE,TEST_VALIDITY_STATUS,SCREENING_REASON_DETAIL
GC-31,SA-1027_T,2023-01-07 09:15,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,327.1,327.1,2406.0,2402.0,-4.0,179.0,89.0,50.0,0.8333,3.5,Upper Burgan (UB),199739.0,1.1388,0.3823,,,1.1848,1.179,350.0,,,,311.0,,,,,,,True,False,False,True,True,False,True,False,3. FAILED_ZERO_NEGATIVE_LIFT,"Failed Gate 2: Negative/Zero Lift (PDP=2402.0 <= PIP=2406.0, dP=-4.0 psi)"
GC-31,SA-1027_T,2023-06-04 11:45,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,475.2,475.2,2278.0,3898.0,1620.0,714.0,118.0,53.0,0.8833,62.9,Upper Burgan (UB),199739.0,1.1388,0.4442,20.72,26.56,1.1848,1.0811,350.0,2987.3,379.3,14.54,2608.0,2763.1,2763.1,155.1,5.95,5.95,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2023-09-29 08:00,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,592.0,592.0,1882.0,2883.0,1001.0,435.6,144.6,53.0,0.8833,44.8,Upper Burgan (UB),199739.0,1.1388,0.4253,13.37,17.14,1.1817,1.1093,342.8,3171.9,537.4,20.4,2634.5,2859.5,2859.5,225.0,8.54,8.54,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2024-01-15 09:00,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,700.1,700.1,1744.0,2708.0,964.0,426.0,146.0,53.0,0.8833,49.2,Upper Burgan (UB),199739.0,1.1388,0.4299,12.74,16.33,1.1691,1.0958,313.3,3185.9,760.9,31.38,2425.0,2907.5,2907.5,482.5,19.9,19.9,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2024-06-09 07:15,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,846.0,846.0,1586.0,2647.0,1061.0,424.0,148.0,53.0,0.8833,51.4,Upper Burgan (UB),199739.0,1.1388,0.4322,13.95,17.88,1.1551,1.0857,280.2,3158.9,862.9,37.58,2296.0,2909.6,2909.6,613.6,26.72,26.72,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2024-11-21 07:15,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,1011.0,1011.0,1197.0,3128.0,1931.0,339.0,160.0,53.0,0.8833,76.6,Upper Burgan (UB),199739.0,1.1388,0.4585,23.93,30.67,1.1226,1.044,201.6,2890.6,858.6,42.25,2032.0,2768.7,2768.7,736.7,36.25,36.25,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2025-04-19 10:00,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,1160.1,1160.1,1060.0,3061.0,2001.0,359.0,154.0,53.0,0.8833,82.0,Upper Burgan (UB),199739.0,1.1388,0.4641,24.5,31.4,1.1119,1.0365,175.0,2872.0,910.0,46.38,1962.0,2770.8,2770.8,808.8,41.22,41.22,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2025-09-04 08:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,1298.0,1298.0,1040.0,3626.0,2586.0,315.0,159.0,53.0,0.8833,84.0,Upper Burgan (UB),199739.0,1.1388,0.4662,31.52,40.4,1.1104,1.0345,171.2,2591.1,486.1,23.09,2105.0,2504.8,2504.8,399.8,18.99,18.99,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2025-12-10 08:00,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,1395.0,1395.0,1024.0,3441.0,2417.0,281.0,155.0,53.0,0.8833,83.3,Upper Burgan (UB),199739.0,1.1388,0.4655,29.5,37.81,1.1091,1.0349,168.1,2684.2,686.2,34.34,1998.0,2593.7,2593.7,595.7,29.81,29.81,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1027_T,2026-03-26 08:00,Alkhorayef (ACC),538 Series (ACC WE),WE-2600c,WE-2600,176,8300.0,1501.0,1501.0,1023.0,3297.0,2274.0,285.0,156.0,53.0,0.8833,82.9,Upper Burgan (UB),199739.0,1.1388,0.4651,27.78,35.61,1.1091,1.0352,167.9,2754.4,824.4,42.72,1930.0,2660.7,2660.7,730.7,37.86,37.86,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2022-08-15 07:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,140.5,140.5,1254.0,2134.0,880.0,171.0,111.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,8.67,12.49,1.1272,1.1272,212.8,1919.7,471.7,32.58,1448.0,1703.1,1703.1,255.1,17.62,17.62,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2022-12-10 13:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,257.7,257.7,1254.0,2216.0,962.0,195.0,110.0,52.0,0.8667,4.7,Mauddud (MA),137779.0,1.0958,0.3835,9.36,12.46,1.1272,1.1222,212.8,1998.7,370.7,22.77,1628.0,1781.1,1781.1,153.1,9.4,9.4,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2023-02-03 08:15,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,312.5,312.5,1292.0,2326.0,1034.0,196.0,121.0,52.0,0.8667,17.1,Mauddud (MA),137779.0,1.0958,0.3965,9.73,12.95,1.1303,1.1114,220.4,1965.6,376.6,23.7,1589.0,1768.5,1768.5,179.5,11.3,11.3,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2023-07-02 10:45,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,461.6,461.6,1184.0,2656.0,1472.0,174.0,128.0,52.0,0.8667,20.2,Mauddud (MA),137779.0,1.0958,0.3997,13.74,18.29,1.1216,1.1011,199.0,1551.9,374.9,31.85,1177.0,1409.5,1409.5,232.5,19.75,19.75,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2023-11-12 10:00,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,594.6,594.6,929.0,2700.0,1771.0,152.0,127.0,52.0,0.8667,61.0,Mauddud (MA),137779.0,1.0958,0.4422,14.94,19.89,1.102,1.052,150.2,1402.5,479.5,51.95,923.0,1333.2,1333.2,410.2,44.44,44.44,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2024-07-23 08:00,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,848.5,848.5,1618.0,3255.0,1637.0,404.0,140.0,52.0,0.8667,73.1,Mauddud (MA),137779.0,1.0958,0.4548,13.43,17.88,1.1579,1.0571,286.9,1588.7,406.7,34.41,1182.0,1502.9,1502.9,320.9,27.15,27.15,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2024-12-02 07:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,980.5,980.5,1770.0,3048.0,1278.0,220.0,143.0,52.0,0.8667,80.6,Mauddud (MA),137779.0,1.0958,0.4627,10.31,13.73,1.1715,1.0494,318.9,1911.6,348.6,22.3,1563.0,1821.6,1821.6,258.6,16.55,16.55,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2025-05-12 09:45,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,1141.6,1141.6,1692.0,3078.0,1386.0,233.0,144.0,52.0,0.8667,84.6,Mauddud (MA),137779.0,1.0958,0.4668,11.08,14.75,1.1645,1.0422,302.4,1838.1,354.1,23.86,1484.0,1763.6,1763.6,279.6,18.84,18.84,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2025-09-16 00:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,1268.2,1268.2,1562.0,3064.0,1502.0,225.0,145.0,52.0,0.8667,75.0,Mauddud (MA),137779.0,1.0958,0.4568,12.27,16.33,1.153,1.0533,275.2,1717.4,373.4,27.78,1344.0,1630.6,1630.6,286.6,21.32,21.32,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2025-12-21 09:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,1364.6,1364.6,1593.0,3044.0,1451.0,210.0,177.0,52.0,0.8667,82.4,Mauddud (MA),137779.0,1.0958,0.4645,11.66,15.52,1.1557,1.0439,281.7,1780.5,279.5,18.62,1501.0,1705.6,1705.6,204.6,13.63,13.63,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1028_T,2026-03-24 09:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),FLEX17.5,FLEX17-5,268,6800.0,1457.6,1457.6,1790.0,3077.0,1287.0,196.0,145.0,52.0,0.8667,78.8,Mauddud (MA),137779.0,1.0958,0.4608,10.42,13.87,1.1733,1.0525,323.1,1901.8,388.8,25.7,1513.0,1806.9,1806.9,293.9,19.42,19.42,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1033_T,2022-09-29 07:15,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-1208.7,1425.0,3315.0,1890.0,286.7,118.4,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,24.47,35.24,1.1413,1.1413,247.1,0.0,-2226.0,-100.0,2226.0,0.0,0.0,-2226.0,-100.0,100.0,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -1208.7)
GC-31,SA-1033_T,2023-01-24 09:30,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-1091.6,770.0,2388.0,1618.0,168.0,96.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,20.95,30.17,1.0905,1.0905,121.0,703.5,294.5,72.0,409.0,645.1,645.1,236.1,57.73,57.73,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -1091.6)
GC-31,SA-1033_T,2023-03-10 09:15,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-1046.6,1027.0,2858.0,1831.0,548.0,89.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,23.7,34.13,1.1094,1.1094,168.7,0.0,-587.0,-100.0,587.0,0.0,0.0,-587.0,-100.0,100.0,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -1046.6)
GC-31,SA-1033_T,2023-08-12 07:45,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-891.6,735.0,1957.0,1222.0,292.0,108.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,15.82,22.78,1.0881,1.0881,114.8,1199.2,641.2,114.91,558.0,1102.1,1102.1,544.1,97.51,97.51,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -891.6)
GC-31,SA-1033_T,2023-11-25 07:45,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-786.6,627.0,642.0,15.0,359.0,101.0,54.0,0.9,0.0,Mauddud (MA),137779.0,1.0958,0.3786,0.19,0.23,1.0808,1.0808,95.8,1908.9,1241.9,186.19,667.0,1766.2,1766.2,1099.2,164.8,164.8,OVER_PREDICTION,True,True,False,True,True,False,False,False,4. FAILED_LOW_LIFT_THRESHOLD,Failed Gate 3: Low Dynamic Lift (Delta P = 15.0 psi < 250 psi threshold)
GC-31,SA-1033_T,2024-02-19 09:00,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-700.6,590.0,2690.0,2100.0,264.0,103.0,54.0,0.9,0.0,Mauddud (MA),137779.0,1.0958,0.3786,27.19,33.57,1.0783,1.0783,89.4,332.4,-322.6,-49.25,655.0,308.3,308.3,-346.7,-52.93,52.93,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -700.6)
GC-31,SA-1033_T,2024-09-06 07:30,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-500.6,554.0,2545.0,1991.0,197.0,99.0,51.0,0.85,0.0,Mauddud (MA),137779.0,1.0958,0.3786,25.78,35.68,1.076,1.076,83.3,0.0,-400.0,-100.0,400.0,0.0,0.0,-400.0,-100.0,100.0,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -500.6)
GC-31,SA-1033_T,2025-01-01 08:15,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,0.0,-383.6,511.0,2600.0,2089.0,273.0,109.0,54.0,0.9,0.0,Mauddud (MA),137779.0,1.0958,0.3786,27.04,33.38,1.0733,1.0733,76.1,351.8,-359.2,-50.52,711.0,327.8,327.8,-383.2,-53.9,53.9,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -383.6)
GC-31,SA-1033_T,2026-02-14 08:30,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,25.4,25.4,959.0,3067.0,2108.0,195.0,101.0,52.0,0.8667,82.3,Mauddud (MA),137779.0,1.0958,0.4644,22.25,29.62,1.1042,1.0349,155.8,820.3,402.3,96.24,418.0,792.6,792.6,374.6,89.62,89.62,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1033_T,2026-04-28 10:15,Borets,400 Series (Borets WFT-400),B400-1050,B400-1050,204,6800.0,98.5,98.5,519.0,2618.0,2099.0,153.0,109.0,57.0,0.95,16.7,Mauddud (MA),137779.0,1.0958,0.3961,25.98,28.79,1.0738,1.0648,77.4,1013.3,331.3,48.58,682.0,951.7,951.7,269.7,39.55,39.55,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1041_T,2022-08-28 22:00,Baker Hughes (Centrilift),400 Series (Centrilift E),E1000,FLEX10,282,7450.0,0.0,-1370.1,2558.0,3517.0,959.0,42.0,120.0,50.0,0.8333,73.0,Mauddud (MA),137779.0,1.0958,0.4547,7.48,10.77,1.1848,1.0645,350.0,1277.2,-495.8,-27.96,1773.0,1199.8,1199.8,-573.2,-32.33,32.33,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -1370.1)
GC-31,SA-1041_T,2024-07-29 07:45,Baker Hughes (Centrilift),400 Series (Centrilift E),E1000,FLEX10,282,7450.0,0.0,-669.7,2350.0,3822.0,1472.0,241.0,122.0,60.0,1.0,70.7,Mauddud (MA),137779.0,1.0958,0.4523,11.54,11.54,1.1848,1.0683,350.0,1515.1,337.1,28.62,1178.0,1418.3,1418.3,240.3,20.4,20.4,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -669.7)
GC-31,SA-1041_T,2025-09-16 07:45,Baker Hughes (Centrilift),400 Series (Centrilift E),E1000,FLEX10,282,7450.0,0.0,-255.7,768.0,3680.0,2912.0,240.0,118.0,50.0,0.8333,67.5,Mauddud (MA),137779.0,1.0958,0.449,23.0,33.12,1.0904,1.0429,120.7,696.9,-326.1,-31.88,1023.0,668.2,668.2,-354.8,-34.68,34.68,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -255.7)
GC-31,SA-1041_T,2026-06-03 10:15,Baker Hughes (Centrilift),400 Series (Centrilift E),E1000,FLEX10,282,7450.0,4.4,4.4,3209.0,3635.0,426.0,154.0,125.0,45.0,0.75,100.0,Mauddud (MA),137779.0,1.0958,0.4829,3.13,5.56,1.1848,1.02,350.0,1237.8,136.8,12.43,1101.0,1213.5,1213.5,112.5,10.22,10.22,OVER_PREDICTION,True,True,True,True,False,False,True,False,6. FAILED_EXCESSIVE_WATER_CUT,Failed Gate 5: Excessive Water Cut (WC = 100.0% > 98.0% threshold)
GC-31,SA-1041_T,2026-06-27 13:30,Baker Hughes (Centrilift),400 Series (Centrilift E),E1000,FLEX10,282,7450.0,28.6,28.6,1410.0,3472.0,2062.0,190.0,115.0,45.0,0.75,53.6,Mauddud (MA),137779.0,1.0958,0.4345,16.83,29.92,1.1401,1.0757,244.1,746.2,-137.8,-15.59,884.0,693.7,693.7,-190.3,-21.53,21.53,UNDER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1042_T,2022-06-14 10:30,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,0.0,-747.0,,2864.0,,438.0,118.0,50.0,0.8333,54.2,Mauddud (MA),137779.0,1.0958,0.4351,,,1.1477,1.0785,262.5,,,,1768.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=nan, PDP=2864.0)"
GC-31,SA-1042_T,2022-06-20 12:15,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,0.0,-740.9,,2864.0,,438.0,118.0,50.0,0.8333,54.2,Mauddud (MA),137779.0,1.0958,0.4351,,,1.1477,1.0785,262.5,,,,1768.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=nan, PDP=2864.0)"
GC-31,SA-1042_T,2022-12-26 08:30,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,0.0,-552.1,923.0,2274.0,1351.0,300.0,95.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,14.22,20.48,1.1016,1.1016,149.1,1064.0,-17.0,-1.57,1081.0,965.9,965.9,-115.1,-10.65,10.65,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -552.1)
GC-31,SA-1042_T,2023-05-31 13:15,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,0.0,-395.9,765.0,1145.7,380.7,188.0,101.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,4.01,5.77,1.0902,1.0902,120.1,1340.2,501.2,59.74,839.0,1229.3,1229.3,390.3,46.52,46.52,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -395.9)
GC-31,SA-1042_T,2023-09-22 09:00,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,0.0,-282.0,824.0,2264.0,1440.0,323.0,113.0,47.0,0.7833,0.0,Mauddud (MA),137779.0,1.0958,0.3786,15.15,24.69,1.0944,1.0944,130.8,909.3,353.3,63.54,556.0,830.9,830.9,274.9,49.44,49.44,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -282.0)
GC-31,SA-1042_T,2024-09-06 11:15,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,68.1,68.1,1113.0,2115.0,1002.0,257.0,113.8,50.0,0.8333,4.7,Mauddud (MA),137779.0,1.0958,0.3835,10.41,14.99,1.116,1.1115,185.2,1175.7,222.9,23.39,952.8,1057.8,1057.8,105.0,11.02,11.02,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1042_T,2024-12-16 08:00,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,168.9,168.9,945.0,1490.0,545.0,269.0,94.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,5.73,8.25,1.1032,1.1032,153.2,1298.4,641.4,97.63,657.0,1176.9,1176.9,519.9,79.13,79.13,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1042_T,2025-04-07 08:00,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,280.9,280.9,817.0,1783.0,966.0,267.0,100.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,10.16,14.63,1.0939,1.0939,129.6,1182.6,468.6,65.63,714.0,1081.1,1081.1,367.1,51.41,51.41,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1042_T,2025-09-17 11:30,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,444.1,444.1,779.0,1440.0,661.0,226.0,107.0,51.0,0.85,0.0,Mauddud (MA),137779.0,1.0958,0.3786,6.96,9.63,1.0912,1.0912,122.7,1300.0,711.0,120.71,589.0,1191.4,1191.4,602.4,102.28,102.28,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1042_T,2026-01-04 21:00,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,553.5,553.5,750.0,1897.0,1147.0,262.0,87.0,50.0,0.8333,0.0,Mauddud (MA),137779.0,1.0958,0.3786,12.07,17.38,1.0891,1.0891,117.5,1128.6,470.6,71.52,658.0,1036.2,1036.2,378.2,57.48,57.48,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1042_T,2026-07-24 08:00,Baker Hughes (Centrilift),400 Series (Centrilift P/Flex),P10,P10,251,7520.0,753.9,753.9,679.0,2140.0,1461.0,212.0,108.0,50.0,0.8333,8.7,Mauddud (MA),137779.0,1.0958,0.3877,15.01,21.62,1.0843,1.0787,104.9,1038.9,391.9,60.57,647.0,963.1,963.1,316.1,48.86,48.86,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-1065_T,2022-12-21 20:00,Halliburton / Summit ESP,400 Series (Summit SF),SF900,SF900,246,7320.0,0.0,-598.7,646.0,3198.0,2552.0,211.0,86.0,48.0,0.8,40.3,Mauddud (MA),137779.0,1.0958,0.4206,24.66,38.53,1.082,1.057,99.1,314.3,21.3,7.27,293.0,297.3,297.3,4.3,1.47,1.47,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -598.7)
